Order ID,Order Date,Customer ID,Product Category,Sales,Profit,Quantity,Region,State,Ship Date
ORD-106810,2024-12-19,CUST-1472,Technology,584.05,-56.63,4,West,Oregon,2024-12-23
ORD-106811,2023-03-27,CUST-1847,Technology,1497.9,200.67,8,West,Washington,2023-03-30
ORD-106812,2023-12-22,CUST-1311,Office Supplies,1225.55,-24.35,5,East,Virginia,2023-12-27
ORD-106813,2024-09-17,CUST-2321,Technology,1861.21,165.1,10,South,Georgia,2024-09-20
ORD-106814,2023-10-04,CUST-1370,Furniture,1730.41,552.85,2,Central,Minnesota,2023-10-09
ORD-106815,2024-09-05,CUST-2763,Furniture,183.85,-7.11,4,West,California,2024-09-10
ORD-106816,2023-08-06,CUST-1907,Furniture,1673.42,573.13,8,South,North Carolina,2023-08-09
ORD-106817,2023-02-26,CUST-1338,Furniture,1162.97,328.71,9,Central,Minnesota,2023-03-03
ORD-106818,2023-06-26,CUST-1759,Furniture,1324.27,82.35,4,South,North Carolina,2023-06-28
ORD-106819,2024-12-11,CUST-1493,Office Supplies,1085.65,-19.73,1,Central,Illinois,2024-12-14
ORD-106820,2023-05-01,CUST-1830,Office Supplies,1302.95,68.39,5,Central,Minnesota,2023-05-02
ORD-106821,2023-04-13,CUST-2275,Office Supplies,1742.79,-93.77,6,Central,Minnesota,2023-04-19
ORD-106822,2024-01-13,CUST-1963,Furniture,331.05,106.2,1,Central,Texas,2024-01-20
ORD-106823,2024-05-31,CUST-1947,Furniture,1227.39,11.04,3,Central,Texas,2024-06-07
ORD-106824,2023-11-24,CUST-1570,Technology,1961.68,-1.64,5,South,Georgia,2023-11-26
ORD-106825,2024-12-16,CUST-2633,Office Supplies,1482.75,231.34,8,West,Washington,2024-12-18
ORD-106826,2024-08-12,CUST-1013,Furniture,1887.42,-47.94,4,Central,Minnesota,2024-08-16
ORD-106827,2023-08-17,CUST-2754,Office Supplies,44.39,9.73,6,West,California,2023-08-20
ORD-106828,2023-11-30,CUST-2601,Office Supplies,107.71,32.52,3,East,Virginia,2023-12-06
ORD-106829,2024-09-19,CUST-1326,Office Supplies,962.19,197.67,7,West,California,2024-09-22
ORD-106830,2023-07-11,CUST-1368,Office Supplies,707.65,69.57,4,South,Tennessee,2023-07-14
ORD-106831,2024-04-07,CUST-2310,Furniture,1755.77,-51.35,9,East,New York,2024-04-08
ORD-106832,2024-04-19,CUST-1752,Furniture,773.45,104.89,9,Central,Texas,2024-04-25
ORD-106833,2023-05-17,CUST-1415,Office Supplies,289.05,-10.23,2,South,Georgia,2023-05-24
ORD-106834,2024-02-23,CUST-1757,Technology,1701.4,-121.51,3,Central,Minnesota,2024-02-27
ORD-106835,2024-10-13,CUST-2711,Furniture,68.42,17.03,2,South,Tennessee,2024-10-17
ORD-106836,2023-10-20,CUST-2743,Office Supplies,1851.25,445.6,9,East,Florida,2023-10-24
ORD-106837,2024-06-05,CUST-1183,Technology,854.43,197.59,8,South,Georgia,2024-06-11
ORD-106838,2024-08-27,CUST-2764,Office Supplies,955.63,130.21,6,East,Virginia,2024-09-01
ORD-106839,2023-09-12,CUST-2512,Technology,1088.46,176.87,3,West,Oregon,2023-09-17
ORD-106840,2024-12-22,CUST-2349,Office Supplies,1569.99,0.55,7,South,Georgia,2024-12-24
ORD-106841,2023-12-05,CUST-2555,Office Supplies,1500.55,420.55,8,South,Tennessee,2023-12-09
ORD-106842,2024-02-03,CUST-1671,Furniture,677.71,-19.42,3,Central,Illinois,2024-02-06
ORD-106843,2023-06-23,CUST-1420,Furniture,1092.47,321.78,7,West,California,2023-06-25
ORD-106844,2023-09-20,CUST-2158,Office Supplies,1603.96,-65.47,7,Central,Illinois,2023-09-26
ORD-106845,2023-05-05,CUST-2388,Furniture,132.62,-8.78,1,East,Virginia,2023-05-07
ORD-106846,2024-03-18,CUST-2226,Furniture,1598.94,-14.25,6,South,North Carolina,2024-03-23
ORD-106847,2023-03-18,CUST-2062,Office Supplies,1322.89,182.79,3,East,New York,2023-03-19
ORD-106848,2024-09-23,CUST-2057,Office Supplies,774.64,262.19,7,West,Washington,2024-09-25
ORD-106849,2023-01-16,CUST-2435,Furniture,387.37,49.61,2,South,Tennessee,2023-01-19
ORD-106850,2023-02-28,CUST-1737,Furniture,1308.84,242.51,10,East,New York,2023-03-02
ORD-106851,2023-12-08,CUST-1647,Office Supplies,1516.09,471.22,1,South,Georgia,2023-12-14
ORD-106852,2024-12-04,CUST-1438,Furniture,1234.73,-82.74,3,East,New York,2024-12-09
ORD-106853,2024-07-14,CUST-2685,Technology,1236.62,252.02,9,East,Virginia,2024-07-19
ORD-106854,2024-06-10,CUST-2075,Technology,1873.24,455.45,2,East,Virginia,2024-06-17
ORD-106855,2023-01-04,CUST-2872,Technology,579.04,136.1,7,West,Washington,2023-01-08
ORD-106856,2023-01-27,CUST-1683,Office Supplies,1032.45,132.58,9,East,New York,2023-01-29
ORD-106857,2023-10-21,CUST-1275,Technology,434.65,119.4,4,Central,Illinois,2023-10-24
ORD-106858,2023-06-27,CUST-2748,Furniture,1427.47,495.49,4,South,Tennessee,2023-07-01
ORD-106859,2024-07-26,CUST-2202,Technology,1556.04,-104.73,9,Central,Texas,2024-08-02
ORD-106860,2023-02-26,CUST-2430,Technology,481.21,145.02,1,Central,Illinois,2023-03-05
ORD-106861,2024-08-28,CUST-2579,Furniture,1937.76,93.5,9,South,North Carolina,2024-09-01
ORD-106862,2023-09-25,CUST-2967,Technology,1119.54,168.23,2,West,Washington,2023-09-27
ORD-106863,2024-06-22,CUST-2225,Technology,955.6,103.39,4,South,Tennessee,2024-06-29
ORD-106864,2023-04-18,CUST-2416,Furniture,1929.76,116.87,5,West,Oregon,2023-04-19
ORD-106865,2024-02-01,CUST-1218,Technology,133.38,27.84,2,Central,Texas,2024-02-02
ORD-106866,2024-05-16,CUST-1631,Technology,906.58,215.8,4,West,Washington,2024-05-21
ORD-106867,2023-05-24,CUST-2787,Technology,1061.25,157.21,9,Central,Minnesota,2023-05-28
ORD-106868,2023-11-22,CUST-2755,Furniture,67.87,-0.11,2,West,Oregon,2023-11-27
ORD-106869,2024-01-26,CUST-1811,Technology,1733.68,-42.72,9,West,Oregon,2024-01-29
ORD-106870,2024-08-03,CUST-2913,Technology,1158.09,1.58,1,West,California,2024-08-04
ORD-106871,2023-03-13,CUST-1663,Technology,1324.45,-24.64,4,South,North Carolina,2023-03-17
ORD-106872,2024-02-11,CUST-2335,Technology,356.4,-4.37,2,South,Georgia,2024-02-18
ORD-106873,2023-08-09,CUST-2741,Office Supplies,1910.88,-39.21,9,East,Florida,2023-08-15
ORD-106874,2023-04-04,CUST-2875,Furniture,637.24,-42.29,7,South,North Carolina,2023-04-11
ORD-106875,2024-09-22,CUST-1825,Technology,1733.31,10.92,8,West,Washington,2024-09-26
ORD-106876,2024-05-22,CUST-1578,Furniture,330.3,61.02,1,East,Florida,2024-05-24
ORD-106877,2024-12-13,CUST-2506,Technology,1912.73,-185.08,6,South,North Carolina,2024-12-19
ORD-106878,2023-08-23,CUST-1823,Office Supplies,737.59,-36.57,3,Central,Texas,2023-08-25
ORD-106879,2024-03-07,CUST-2726,Office Supplies,1948.78,-163.6,5,Central,Minnesota,2024-03-09
ORD-106880,2024-01-22,CUST-1743,Office Supplies,503.62,148.73,2,East,Florida,2024-01-23
ORD-106881,2023-12-13,CUST-2211,Furniture,458.25,-19.93,8,Central,Texas,2023-12-14
ORD-106882,2023-07-27,CUST-1306,Furniture,1673.11,455.36,1,South,North Carolina,2023-07-28
ORD-106883,2024-05-04,CUST-2161,Office Supplies,1282.7,-11.94,7,West,Washington,2024-05-07
ORD-106884,2024-02-29,CUST-2628,Furniture,488.27,-37.87,4,Central,Texas,2024-03-03
ORD-106885,2024-11-07,CUST-2239,Technology,971.42,-9.45,10,Central,Minnesota,2024-11-12
ORD-106886,2023-11-24,CUST-2628,Office Supplies,58.48,-5.54,5,East,Virginia,2023-12-01
ORD-106887,2023-04-15,CUST-1089,Technology,1369.7,163.9,5,West,Oregon,2023-04-19
ORD-106888,2024-03-16,CUST-1742,Technology,1303.8,26.85,1,Central,Texas,2024-03-21
ORD-106889,2023-08-19,CUST-1758,Furniture,1541.71,473.01,9,Central,Illinois,2023-08-24
ORD-106890,2024-11-22,CUST-2521,Furniture,1902.18,142.34,3,South,Tennessee,2024-11-28
ORD-106891,2023-03-02,CUST-2224,Technology,228.99,43.63,3,East,Virginia,2023-03-03
ORD-106892,2023-08-07,CUST-1215,Office Supplies,207.95,70.68,9,West,California,2023-08-09
ORD-106893,2024-07-14,CUST-2216,Technology,823.82,-76.52,8,West,California,2024-07-19
ORD-106894,2023-12-24,CUST-2521,Office Supplies,1938.69,-89.19,3,East,Florida,2023-12-25
ORD-106895,2024-02-04,CUST-1042,Furniture,956.86,56.88,7,East,Florida,2024-02-11
ORD-106896,2023-04-07,CUST-2305,Office Supplies,335.79,-11.61,5,South,Georgia,2023-04-11
ORD-106897,2023-07-20,CUST-2101,Office Supplies,1354.26,75.3,9,South,North Carolina,2023-07-26
ORD-106898,2024-10-16,CUST-1526,Office Supplies,40.11,12.02,8,West,Oregon,2024-10-20
ORD-106899,2023-03-24,CUST-1465,Furniture,779.24,158.29,8,Central,Texas,2023-03-25
ORD-106900,2024-01-21,CUST-1292,Office Supplies,195.01,6.08,8,Central,Illinois,2024-01-28
ORD-106901,2023-04-28,CUST-1690,Technology,1872.5,602.85,2,South,North Carolina,2023-05-04
ORD-106902,2023-10-31,CUST-2146,Technology,749.04,-69.74,1,South,North Carolina,2023-11-03
ORD-106903,2023-05-29,CUST-2472,Office Supplies,1797.51,613.0,6,South,North Carolina,2023-06-04
ORD-106904,2023-11-09,CUST-2878,Furniture,1948.29,177.54,3,Central,Texas,2023-11-13
ORD-106905,2024-04-04,CUST-2288,Technology,1195.14,-10.27,1,West,Oregon,2024-04-10
ORD-106906,2024-09-16,CUST-1662,Technology,1051.0,-29.67,9,South,North Carolina,2024-09-17
ORD-106907,2023-04-30,CUST-1084,Technology,872.6,29.41,4,South,Tennessee,2023-05-03
ORD-106908,2024-03-04,CUST-2606,Furniture,605.29,73.48,1,East,Florida,2024-03-05
ORD-106909,2023-06-21,CUST-2875,Technology,356.2,16.15,2,Central,Minnesota,2023-06-23
ORD-106910,2023-07-12,CUST-1382,Office Supplies,204.75,18.34,1,South,Tennessee,2023-07-15
ORD-106911,2024-08-12,CUST-1544,Office Supplies,1853.69,224.86,1,Central,Illinois,2024-08-15
ORD-106912,2023-04-09,CUST-1074,Furniture,1955.38,199.66,9,Central,Texas,2023-04-13
ORD-106913,2023-10-02,CUST-2256,Technology,1116.34,112.22,4,West,Oregon,2023-10-07
ORD-106914,2024-09-17,CUST-1053,Office Supplies,1244.51,381.71,3,East,New York,2024-09-23
ORD-106915,2024-08-22,CUST-2950,Technology,1328.7,78.76,3,South,Georgia,2024-08-26
ORD-106916,2023-03-04,CUST-1837,Furniture,584.09,14.6,7,East,New York,2023-03-11
ORD-106917,2023-09-23,CUST-1677,Technology,1636.86,118.0,9,East,Virginia,2023-09-27
ORD-106918,2023-09-25,CUST-2775,Furniture,1494.46,-97.15,4,West,California,2023-09-28
ORD-106919,2024-08-10,CUST-1031,Office Supplies,327.38,36.28,10,South,North Carolina,2024-08-15
ORD-106920,2023-06-24,CUST-1705,Office Supplies,257.22,-9.02,6,East,New York,2023-06-29
ORD-106921,2023-04-20,CUST-1660,Office Supplies,1066.85,305.38,6,Central,Texas,2023-04-23
ORD-106922,2023-05-25,CUST-2779,Office Supplies,387.6,122.67,9,Central,Texas,2023-05-26
ORD-106923,2024-02-24,CUST-1250,Office Supplies,253.29,61.59,9,South,North Carolina,2024-02-27
ORD-106924,2023-02-06,CUST-2657,Office Supplies,387.64,110.6,1,Central,Minnesota,2023-02-13
ORD-106925,2023-12-13,CUST-2821,Technology,1942.1,233.14,9,West,California,2023-12-15
ORD-106926,2023-08-19,CUST-1592,Technology,469.45,143.45,2,West,California,2023-08-26
ORD-106927,2024-03-17,CUST-1291,Office Supplies,938.56,75.87,2,East,Florida,2024-03-23
ORD-106928,2024-08-18,CUST-1026,Furniture,263.58,-24.3,2,South,Georgia,2024-08-25
ORD-106929,2024-08-15,CUST-1600,Furniture,1211.72,412.25,6,West,California,2024-08-19
ORD-106930,2024-12-24,CUST-1238,Furniture,1702.33,282.58,4,West,California,2024-12-27
ORD-106931,2024-06-06,CUST-1625,Technology,952.23,141.44,2,East,New York,2024-06-10
ORD-106932,2024-12-09,CUST-2014,Furniture,1495.32,101.23,10,Central,Minnesota,2024-12-15
ORD-106933,2023-11-19,CUST-1368,Office Supplies,1257.36,192.93,7,East,Florida,2023-11-24
ORD-106934,2023-08-21,CUST-1541,Technology,962.22,-23.74,8,South,Tennessee,2023-08-23
ORD-106935,2023-02-13,CUST-2169,Office Supplies,1726.21,305.73,1,South,Georgia,2023-02-15
ORD-106936,2023-12-01,CUST-2998,Technology,1534.28,318.3,5,East,New York,2023-12-05
ORD-106937,2023-03-06,CUST-1918,Furniture,630.22,-57.05,9,Central,Texas,2023-03-12
ORD-106938,2024-10-29,CUST-2038,Furniture,317.62,50.75,7,Central,Texas,2024-11-05
ORD-106939,2024-12-12,CUST-1068,Furniture,1289.06,305.3,2,West,Washington,2024-12-17
ORD-106940,2024-08-20,CUST-1548,Technology,1589.03,-44.39,4,East,Florida,2024-08-21
ORD-106941,2024-03-14,CUST-1440,Furniture,894.04,203.84,4,Central,Texas,2024-03-20
ORD-106942,2024-06-30,CUST-1538,Technology,451.35,-29.85,5,West,Washington,2024-07-01
ORD-106943,2023-03-18,CUST-1244,Furniture,1721.79,200.93,9,Central,Minnesota,2023-03-20
ORD-106944,2023-05-27,CUST-1587,Furniture,149.45,34.85,7,West,Washington,2023-05-31
ORD-106945,2023-06-24,CUST-1986,Technology,425.85,45.81,6,East,Florida,2023-06-25
ORD-106946,2023-11-16,CUST-1714,Furniture,1653.14,75.43,5,Central,Illinois,2023-11-17
ORD-106947,2024-04-07,CUST-2048,Office Supplies,1310.78,328.09,6,West,Washington,2024-04-09
ORD-106948,2024-08-29,CUST-2487,Technology,816.8,92.33,1,East,New York,2024-08-31
ORD-106949,2024-07-12,CUST-1457,Office Supplies,1054.91,181.43,4,South,Georgia,2024-07-19
ORD-106950,2023-02-16,CUST-2038,Office Supplies,1103.08,71.32,2,Central,Illinois,2023-02-17
ORD-106951,2024-02-19,CUST-1096,Office Supplies,39.35,5.44,5,East,New York,2024-02-22
ORD-106952,2023-03-12,CUST-2374,Technology,1249.23,297.29,5,South,Georgia,2023-03-17
ORD-106953,2023-10-19,CUST-1349,Furniture,385.47,52.84,2,South,Tennessee,2023-10-23
ORD-106954,2024-04-23,CUST-2923,Office Supplies,1391.11,-117.84,8,Central,Illinois,2024-04-25
ORD-106955,2023-08-11,CUST-2155,Technology,1672.31,-108.39,2,East,New York,2023-08-18
ORD-106956,2024-06-12,CUST-1310,Office Supplies,913.82,-36.4,4,Central,Texas,2024-06-13
ORD-106957,2024-06-16,CUST-1469,Technology,624.95,-60.6,9,West,California,2024-06-22
ORD-106958,2023-08-24,CUST-1586,Furniture,241.65,-15.37,7,South,North Carolina,2023-08-27
ORD-106959,2023-09-19,CUST-2414,Furniture,1456.2,-16.14,9,West,Oregon,2023-09-24
ORD-106960,2023-04-09,CUST-1269,Office Supplies,1853.17,210.85,3,Central,Texas,2023-04-11
ORD-106961,2024-10-12,CUST-1153,Furniture,1566.28,-83.84,6,South,Tennessee,2024-10-16
ORD-106962,2023-08-01,CUST-2095,Technology,387.1,81.2,1,South,North Carolina,2023-08-07
ORD-106963,2023-06-29,CUST-1105,Office Supplies,807.1,-57.66,4,Central,Texas,2023-06-30
ORD-106964,2023-09-08,CUST-2554,Office Supplies,163.89,37.15,8,Central,Illinois,2023-09-13
ORD-106965,2024-02-18,CUST-1029,Furniture,1031.58,40.64,3,West,Oregon,2024-02-19
ORD-106966,2024-02-28,CUST-1007,Furniture,516.73,66.64,1,South,Georgia,2024-03-05
ORD-106967,2023-09-12,CUST-1355,Office Supplies,846.55,119.92,9,West,Washington,2023-09-17
ORD-106968,2024-11-16,CUST-2327,Office Supplies,1226.97,-0.46,6,East,Florida,2024-11-18
ORD-106969,2024-10-11,CUST-2591,Office Supplies,1884.7,655.86,3,Central,Texas,2024-10-16
ORD-106970,2023-07-08,CUST-1560,Furniture,1299.57,172.33,10,East,Florida,2023-07-15
ORD-106971,2023-12-23,CUST-1863,Office Supplies,647.07,176.26,9,South,North Carolina,2023-12-25
ORD-106972,2023-06-02,CUST-1615,Office Supplies,104.62,-2.58,7,West,Oregon,2023-06-04
ORD-106973,2023-04-12,CUST-2821,Office Supplies,189.28,17.85,3,South,Georgia,2023-04-19
ORD-106974,2023-08-25,CUST-1132,Office Supplies,789.83,117.4,10,South,Tennessee,2023-08-26
ORD-106975,2023-10-14,CUST-2441,Technology,94.07,-5.82,3,East,Florida,2023-10-18
ORD-106976,2024-07-28,CUST-2816,Technology,603.81,-31.8,1,Central,Illinois,2024-07-29
ORD-106977,2024-07-29,CUST-1629,Office Supplies,273.76,40.19,6,East,New York,2024-07-31
ORD-106978,2024-02-17,CUST-2997,Office Supplies,1636.23,237.32,7,Central,Texas,2024-02-19
ORD-106979,2024-12-20,CUST-1266,Furniture,1854.8,484.74,8,East,Florida,2024-12-21
ORD-106980,2024-02-22,CUST-2251,Office Supplies,843.71,203.45,6,South,Tennessee,2024-02-23
ORD-106981,2024-10-17,CUST-2760,Office Supplies,495.55,74.73,1,South,Tennessee,2024-10-18
ORD-106982,2024-03-12,CUST-2215,Office Supplies,597.72,127.98,5,East,Florida,2024-03-15
ORD-106983,2024-10-21,CUST-2383,Technology,821.24,179.66,8,East,New York,2024-10-23
ORD-106984,2024-01-16,CUST-1724,Technology,1814.26,232.66,6,West,Washington,2024-01-20
ORD-106985,2024-05-08,CUST-1741,Office Supplies,1434.66,430.6,3,East,Florida,2024-05-12
ORD-106986,2024-12-05,CUST-1847,Technology,1929.79,245.65,9,Central,Illinois,2024-12-10
ORD-106987,2024-11-28,CUST-1597,Furniture,1825.74,-24.95,9,East,Virginia,2024-12-05
ORD-106988,2024-08-02,CUST-1772,Technology,1521.99,455.09,5,Central,Texas,2024-08-04
ORD-106989,2023-05-14,CUST-2705,Furniture,662.3,-11.86,8,Central,Illinois,2023-05-17
ORD-106990,2024-10-17,CUST-2058,Technology,258.67,29.93,10,West,Oregon,2024-10-18
ORD-106991,2023-12-07,CUST-2870,Furniture,1119.67,348.04,2,South,North Carolina,2023-12-14
ORD-106992,2023-01-04,CUST-1331,Office Supplies,1447.12,-9.05,5,East,Florida,2023-01-06
ORD-106993,2023-01-03,CUST-1063,Furniture,1985.82,450.4,4,East,Virginia,2023-01-05
ORD-106994,2024-05-17,CUST-2826,Office Supplies,1257.77,121.59,1,West,Washington,2024-05-20
ORD-106995,2024-06-08,CUST-1031,Office Supplies,651.27,186.5,7,East,New York,2024-06-14
ORD-106996,2023-04-15,CUST-2774,Furniture,935.79,319.38,9,South,North Carolina,2023-04-20
ORD-106997,2023-07-31,CUST-2274,Furniture,1363.27,7.78,1,Central,Texas,2023-08-05
ORD-106998,2023-06-20,CUST-1371,Furniture,1592.8,262.21,1,East,Florida,2023-06-26
ORD-106999,2023-03-09,CUST-1972,Furniture,907.65,58.27,9,Central,Minnesota,2023-03-13
ORD-107000,2024-01-23,CUST-1022,Office Supplies,313.95,-21.33,8,South,Georgia,2024-01-25
ORD-107001,2024-11-16,CUST-2784,Furniture,1572.75,121.78,6,West,California,2024-11-22
ORD-107002,2024-05-05,CUST-2716,Furniture,1439.81,350.45,2,East,Virginia,2024-05-07
ORD-107003,2023-02-22,CUST-1883,Furniture,33.13,-2.89,2,East,New York,2023-02-27
ORD-107004,2024-02-22,CUST-1396,Technology,1725.75,339.97,8,South,Georgia,2024-02-29
ORD-107005,2024-01-23,CUST-1597,Office Supplies,1612.92,-41.88,6,West,California,2024-01-27
ORD-107006,2024-01-21,CUST-1173,Furniture,1410.71,-83.05,4,East,Florida,2024-01-26
ORD-107007,2023-08-24,CUST-2775,Office Supplies,1794.25,480.13,8,South,Tennessee,2023-08-31
ORD-107008,2023-12-03,CUST-1805,Technology,1696.98,106.69,7,Central,Minnesota,2023-12-07
ORD-107009,2024-07-23,CUST-1043,Furniture,1554.15,-29.07,4,Central,Illinois,2024-07-25
ORD-107010,2023-08-30,CUST-1635,Office Supplies,1102.17,292.95,10,East,Virginia,2023-09-06
ORD-107011,2024-03-21,CUST-2442,Office Supplies,766.79,-59.36,2,East,New York,2024-03-26
ORD-107012,2024-06-10,CUST-1221,Furniture,1044.71,-87.45,1,Central,Minnesota,2024-06-14
ORD-107013,2023-07-17,CUST-1532,Furniture,1876.6,256.91,2,Central,Texas,2023-07-21
ORD-107014,2023-05-22,CUST-2801,Technology,792.88,244.62,8,South,Tennessee,2023-05-29
ORD-107015,2024-09-19,CUST-2243,Technology,333.17,77.99,1,West,Oregon,2024-09-20
ORD-107016,2024-09-07,CUST-2924,Technology,596.62,-1.82,3,South,Tennessee,2024-09-13
ORD-107017,2023-03-28,CUST-1662,Furniture,563.86,159.26,8,Central,Texas,2023-04-04
ORD-107018,2024-09-13,CUST-1379,Furniture,80.5,-6.57,7,South,North Carolina,2024-09-18
ORD-107019,2024-02-01,CUST-1117,Furniture,980.52,316.06,4,East,Virginia,2024-02-08
ORD-107020,2024-03-05,CUST-1905,Office Supplies,1729.77,586.12,2,East,Florida,2024-03-08
ORD-107021,2024-10-24,CUST-1583,Technology,236.14,60.07,4,Central,Minnesota,2024-10-30
ORD-107022,2024-02-13,CUST-1996,Office Supplies,976.89,69.2,6,East,Florida,2024-02-17
ORD-107023,2024-08-16,CUST-2473,Technology,1294.65,303.62,5,South,Tennessee,2024-08-22
ORD-107024,2024-09-07,CUST-1863,Furniture,451.88,-29.01,6,East,Florida,2024-09-11
ORD-107025,2023-12-03,CUST-1270,Technology,1173.59,-54.9,10,East,Florida,2023-12-10
ORD-107026,2023-11-10,CUST-2102,Office Supplies,1346.63,424.41,10,Central,Illinois,2023-11-13
ORD-107027,2024-12-05,CUST-2082,Technology,422.69,133.82,7,Central,Illinois,2024-12-08
ORD-107028,2024-08-25,CUST-1482,Office Supplies,1151.42,380.18,7,East,New York,2024-08-29
ORD-107029,2024-02-01,CUST-2722,Office Supplies,1537.73,206.68,10,Central,Illinois,2024-02-05
ORD-107030,2024-08-20,CUST-1980,Office Supplies,1745.79,233.43,7,South,North Carolina,2024-08-24
ORD-107031,2023-08-26,CUST-2104,Office Supplies,1974.07,66.44,4,West,Washington,2023-08-31
ORD-107032,2023-11-28,CUST-1584,Office Supplies,1496.85,455.97,1,West,California,2023-12-03
ORD-107033,2024-12-04,CUST-1938,Technology,535.62,13.65,8,Central,Illinois,2024-12-07
ORD-107034,2023-05-22,CUST-1983,Office Supplies,559.93,127.02,7,Central,Illinois,2023-05-25
ORD-107035,2023-03-07,CUST-2329,Technology,681.41,72.93,9,South,North Carolina,2023-03-08
ORD-107036,2024-05-01,CUST-2786,Office Supplies,923.62,315.01,4,West,California,2024-05-04
ORD-107037,2024-09-17,CUST-1919,Office Supplies,776.02,-75.06,3,Central,Illinois,2024-09-18
ORD-107038,2024-07-26,CUST-2225,Office Supplies,642.01,86.95,2,Central,Texas,2024-07-27
ORD-107039,2024-11-23,CUST-2013,Furniture,1311.3,88.43,8,East,Virginia,2024-11-24
ORD-107040,2023-01-01,CUST-2179,Office Supplies,729.29,-38.04,10,East,Florida,2023-01-07
ORD-107041,2023-08-09,CUST-1806,Furniture,1263.29,433.7,10,South,North Carolina,2023-08-16
ORD-107042,2024-05-04,CUST-2668,Technology,1550.93,410.16,2,Central,Illinois,2024-05-10
ORD-107043,2024-05-05,CUST-1832,Furniture,152.76,12.44,8,East,Florida,2024-05-12
ORD-107044,2024-06-24,CUST-1463,Office Supplies,819.43,3.76,7,West,Washington,2024-06-28
ORD-107045,2023-08-01,CUST-1405,Technology,256.37,-24.44,7,East,Virginia,2023-08-08
ORD-107046,2023-05-13,CUST-1620,Technology,1642.14,216.88,10,South,Georgia,2023-05-16
ORD-107047,2023-09-16,CUST-2161,Furniture,745.21,202.16,8,East,New York,2023-09-20
ORD-107048,2023-02-01,CUST-2973,Technology,465.5,15.65,5,Central,Minnesota,2023-02-08
ORD-107049,2024-07-30,CUST-2336,Furniture,588.78,-23.92,7,Central,Minnesota,2024-08-05
ORD-107050,2023-06-24,CUST-2434,Technology,1311.26,369.16,9,East,Virginia,2023-06-25
ORD-107051,2024-09-22,CUST-1018,Technology,1837.42,-48.54,10,Central,Illinois,2024-09-24
ORD-107052,2023-06-16,CUST-1658,Technology,723.59,207.18,5,West,California,2023-06-23
ORD-107053,2024-10-10,CUST-2226,Technology,1058.78,189.04,1,East,New York,2024-10-13
ORD-107054,2023-03-23,CUST-2608,Furniture,1755.58,-26.92,3,West,Oregon,2023-03-28
ORD-107055,2023-11-04,CUST-1641,Office Supplies,1786.84,-79.92,8,Central,Illinois,2023-11-05
ORD-107056,2023-12-01,CUST-1946,Furniture,548.44,142.97,9,South,Tennessee,2023-12-06
ORD-107057,2024-03-03,CUST-1919,Office Supplies,1310.27,-28.11,10,West,Washington,2024-03-10
ORD-107058,2023-07-22,CUST-1892,Office Supplies,467.88,127.75,5,Central,Texas,2023-07-29
ORD-107059,2023-06-08,CUST-1656,Furniture,1111.79,17.15,7,West,Washington,2023-06-09
ORD-107060,2024-01-23,CUST-2934,Technology,1740.24,387.69,10,East,New York,2024-01-24
ORD-107061,2024-01-08,CUST-1437,Technology,840.55,-59.34,9,South,Tennessee,2024-01-09
ORD-107062,2023-11-11,CUST-1997,Technology,1308.2,386.15,3,South,Georgia,2023-11-12
ORD-107063,2024-10-15,CUST-2299,Furniture,1656.24,-7.66,6,Central,Minnesota,2024-10-19
ORD-107064,2024-12-18,CUST-2675,Office Supplies,870.39,-62.15,1,Central,Illinois,2024-12-21
ORD-107065,2023-08-14,CUST-1931,Office Supplies,575.28,195.87,3,East,Virginia,2023-08-21
ORD-107066,2024-03-22,CUST-2232,Office Supplies,1356.23,-89.16,10,Central,Illinois,2024-03-25
ORD-107067,2023-06-27,CUST-1614,Office Supplies,1798.4,-87.16,4,East,Virginia,2023-07-03
ORD-107068,2023-12-08,CUST-2690,Technology,1755.44,330.51,6,Central,Minnesota,2023-12-10
ORD-107069,2024-10-06,CUST-2368,Furniture,268.24,92.13,1,East,New York,2024-10-12
ORD-107070,2024-05-23,CUST-2601,Office Supplies,187.62,45.29,5,East,Virginia,2024-05-29
ORD-107071,2024-12-29,CUST-2566,Furniture,1696.69,17.29,1,Central,Minnesota,2025-01-02
ORD-107072,2024-04-19,CUST-2505,Furniture,1244.51,157.24,1,Central,Illinois,2024-04-25
ORD-107073,2024-01-19,CUST-1533,Technology,1771.7,-66.7,6,East,Virginia,2024-01-25
ORD-107074,2024-11-18,CUST-1268,Technology,846.98,49.2,7,Central,Illinois,2024-11-21
ORD-107075,2024-09-23,CUST-1196,Office Supplies,1262.12,118.44,6,South,Georgia,2024-09-24
ORD-107076,2024-08-29,CUST-1488,Technology,1285.57,-38.58,4,Central,Texas,2024-09-02
ORD-107077,2023-05-02,CUST-2978,Office Supplies,560.29,21.97,5,East,Virginia,2023-05-05
ORD-107078,2023-10-05,CUST-1520,Office Supplies,1103.16,231.2,1,West,Oregon,2023-10-12
ORD-107079,2023-03-04,CUST-1431,Technology,1563.66,358.24,10,West,Oregon,2023-03-09
ORD-107080,2023-12-30,CUST-2803,Furniture,1129.2,10.53,4,East,Florida,2023-12-31
ORD-107081,2024-08-18,CUST-2497,Office Supplies,494.99,10.99,4,West,California,2024-08-19
